clasificacion,texto
Falso,"Daniel Filmus, sobre Ciencia y Técnica: “Hoy estamos en una inversión del 0,34% del PBI”"
Falso,Juan Cabandié: “Aumentamos 32 veces el presupuesto para el manejo del fuego”
Falso,"No, el póster que circula sobre la serie de “El Eternauta” no es oficial de Netflix"
Falso,"No, el patrullero falso al costado de la ruta no es en la provincia de Buenos Aires sino en Turquía"
Falso,"Mauricio Macri, sobre el actual gobierno: “Prácticamente ha aumentado un 50% más el empleo público a nivel nacional”"
Falso,Alberto Fernández: “900% de inflación tuvo Estados Unidos”
Falso,"Sergio Massa, sobre el “dólar soja”: “Fueron los 2 días de mayor comercialización de los últimos 10 años en la Argentina”"
Falso,Es falso que Canadá “está matando gente pobre” a través de la eutanasia
Verdadero,Son verdaderas las declaraciones contrapuestas de 2015 y 2022 de Alberto Fernández sobre la muerte de Alberto Nisman
Falso,Es falso que el director de la Organización Mundial de la Salud fue arrestado por crímenes de lesa humanidad
Falso,"No, no es un camarógrafo de C5N quien aparece llorando detrás de una cámara por la llegada de CFK a su domicilio"
Falso,Gabriela Cerruti: “No hay ninguna instancia judicial en que la Justicia argentina diga que el fiscal Nisman fue asesinado”
Falso,Es falso que Cristina Fernández de Kirchner “confesó” que asesinó a Nisman en su discurso
Falso,"Flavia Royón: “En 2019, sobre un salario promedio, el gasto en servicios energéticos representaba el 5,3%. Hoy, y con este ajuste, va a representar el 2,5%”"
Falso,"No, el Congreso estadounidense no aprobó un proyecto de ley de alivio para todos los que tengan más de $10,000 de deuda"
Falso,"No, el texto “Cuando los padres nos quedamos huérfanos” no pertenece a Gabriel García Márquez"
Verdadero,Sergio Massa: “Todos los meses 25 mil argentinos más ingresan al mercado formal de trabajo”
Falso,Javier Milei: “Los indicadores sociales de la economía son peores que los que teníamos en 2001”
Falso,"No, Sergio Massa no declaró que el informe de Jorge Lanata sobre Milagro Sala es falso"
Falso,"No, esta no es una cuenta del presidente Biden: cuidado con las cuentas parodias, que pueden desinformar"
Falso,"Alberto Fernández: “En los 4 años previos a nuestra llegada, la producción de gas había caído a un ritmo del 8% anual”"
Falso,"No, Sergio Massa no figura en los Panama Papers"
Falso,"Sergio Massa, sobre el canje de deuda en pesos de los próximos 90 días: “Ya tenemos compromisos de adhesión de más del 60%”"
Verdadero,"Sergio Massa: “En el litio, nuestro país cuenta, junto a Bolivia, con una de las principales reservas mundiales”"
Verdadero,Sergio Massa: “Nuestro país tiene la segunda reserva global de shale gas y la cuarta de shale oil”
Falso,"No, no es el fiscal Diego Luciani quien aparece en una foto con ex funcionarios de Cambiemos"
Falso,José Luis Espert: “No tengo la menor duda de que [en algunos sectores está la decisión de tener hijos para tener planes]”
Verdadero,Mauricio Macri: “Nuestra producción de granos está estancada”
Falso,Es falsa esta placa de Página 12 con una frase de Máximo Kirchner sobre los dólares y el campo
Falso,Es falso que las vacunas contra la COVID-19 hayan causado una “pandemia de cáncer”
Falso,"No, los contenedores caídos por el viento no corresponden a Chile sino a Países Bajos"
Verdadero,"Silvina Batakis: “Cuando el producto bruto en la Argentina crece 1 punto, aproximadamente las importaciones crecen 3 puntos”"
Falso,"Gabriel Katopodis: “Hoy hay 450 mil puestos de trabajo en el sector de la construcción, récord en la historia de nuestro país”"
Falso,Es falso que se construyó una réplica de la Estatua de la Libertad con los restos de una casa bombardeada en Siria
Verdadero,Axel Kicillof: Buenos Aires es “la provincia que más produce”
Falso,"Es falso que Hernán Büchi, ex ministro de Augusto Pinochet, se refirió a la inflación de Chile"
Falso,"Es falsa la cita de Silvina Batakis sobre Netflix y CineAr y, además, no la publicó La Nación"
Falso,"No, la revista Time no comparó a Vladimir Putin con Adolf Hitler"
Falso,"María Eugenia Vidal, al comparar la gestión de Cambiemos y del Frente de Todos: “En junio de 2019 el salario privado era de US$ 930, hoy es de 520”"
Falso,"No, Greta Thunberg no le pidió a un grupo de seguidores que enterraran sus cabezas en la arena para reducir el dióxido de carbono "
Falso,Es falso que Disney se arrepintió de “impulsar la agenda de género” después de registrar “pérdidas devastadoras”
Falso,"Cristina Fernández de Kirchner, sobre la Ciudad de Buenos Aires: “Es la que más gasta dólares y no los produce”"
Falso,"Es falsa la foto de Massa, Ritondo y Moyano con cocaína: se trata de un fotomontaje"
Falso,"No, la imagen del cuadro que aparece venerando el Papa no es de Eva Perón sino de la Virgen de Guadalupe"
Falso,Es falso que Gustavo Petro dijo que “las viviendas de más de 65 metros cuadrados serán compartidas con otras familias”
Falso,"No, Axel Kicillof no dijo: “En provincia todes tendrán que adaptarse al lenguaje inclusivo”"
Verdadero,"Silvina Batakis, sobre la gestión de Macri: “Emitieron deuda por US$ 100 mil millones”"
Falso,"Es falso que la vacuna española contra el coronavirus protege contra la viruela del mono, el sida, el cáncer y el ébola"
Falso,"Qatar 2022: no hubo una declaración oficial sobre la penalidad de mostrar banderas LGTBIQ+, pero las autoridades de Qatar y de la FIFA piden “respetar la cultura local”"
Verdadero,Martín Guzmán: “En el período 2016-2019 creció la deuda pública denominada en moneda extranjera en 100 mil millones de dólares”
Verdadero,"Martín Guzmán: “En un mundo en donde la pandemia fue profundamente desigualadora, [logramos] una reducción de la desigualdad personal de los ingresos”"
Verdadero,"Martín Guzmán: “La creación de más de 1,1 millón de puestos de trabajo”"
Falso,"Kamala Harris sí se vacunó contra el COVID-19: la jeringa que se usó no es “falsa”, como se indica en un mensaje viral"
Falso,Es falso el video en el que se lo ve a Zelensky consumiendo cocaína
Falso,"No, esta foto no es del padre del fundador del Foro de Davos, Klaus Schwab, con uniforme nazi"
Falso,"No, Pfizer no tiene una vacuna contra la viruela del mono"
Falso,"Es verdadero que quedó basura en el suelo tras el discurso de Greta Thunberg en el festival de Glastonbury, pero la foto que circula no es actual"
Falso,Martín Guzmán: “La deuda pública sobre el producto bajó casi 30 puntos porcentuales en 2021”
Verdadero,Es cierto que Disney cubrirá los costos de traslado de las trabajadoras que quieran viajar a otro estado para tener acceso a un aborto
Verdadero,Martín Tetaz: “Hace 11 años que en la Argentina no se crea empleo privado”
Falso,Es falso que Pfizer anunció la vacuna contra la viruela del mono
Falso,"Soledad Acuña, sobre el presupuesto educativo: “No sólo no cayó 14 puntos en los últimos 14 años, sino que subió en términos reales 12 puntos”"
Verdadero,"Facundo Manes, sobre la Educación en la Ciudad: “El peso del presupuesto del ministerio dentro del total se redujo del 23,8% al 18,5% entre 2011 y 2020”"
Falso,"No, Lionel Messi no dijo: “El Kun me hizo conocer el liberalismo. El año que viene voto a Milei”"
Verdadero,"Sergio Berni, sobre homicidios dolosos: “Permanentemente, el delito, desde 2000 para acá, viene bajando”"
Falso,Christine Lagarde no dijo: “Los ancianos viven demasiado y eso es un riesgo para la economía global”
Falso,Cristian Ritondo: “¿Cuál es el Presupuesto que más aumentó en la provincia de Buenos Aires? El de publicidad”
Falso,Es falso que la OMS debate un “tratado anti pandémico” que le otorga poderes por encima de las constituciones y leyes de los Estados
Verdadero,Es verdadera la cita de Noam Chomsky en la que dice que los “libertarios” en realidad “son totalitarios”
Falso,"No, la OMS no obtuvo luz verde como organismo supragubernamental para “planear cómo sigue la muerte mundial”"
Falso,Alberto Fernández: “La OMS dio los resultados de cómo en el mundo se trató la pandemia y estamos entre los mejores del mundo”
Falso,Javier Milei: “Aquellos Estados que tienen libre portación de armas tienen muchos menos delitos”
Falso,"Pablo Biró, sobre Aerolíneas: “Por cada dólar que el Estado argentino invierte en ponerla en servicio, le devuelve US$ 4”"
Falso,"No, el atacante muerto en el tiroteo de Texas no era indocumentado"
Verdadero,"Horacio Rodríguez Larreta: “(Durante los 3 gobiernos del PRO) bajó la deserción, bajó la repitencia escolar”"
Verdadero,Alfredo Cornejo: “Hoy el 85% del subsidio de transporte queda en el AMBA”
Falso,Es falso que la viruela del mono es un efecto secundario de las vacunas COVID-19
Falso,"Alberto Fernández, sobre el salario real durante el kirchnerismo y el macrismo: “Lo que tardó en construirse en 12 años se perdió en 4”"
Verdadero,Alberto Fernández: “Propusimos un ajuste de tarifas siguiendo una ley que votaron los que ahora (desde el kirchnerismo) se han opuesto”
Falso,Es falso que en Australia aumentaron un 40% los ataques cardíacos por la vacuna contra el COVID-19
Verdadero,Martín Lousteau: “Cada vez que en la Argentina la inflación nos come un 1% del poder adquisitivo hay 230 mil pobres nuevos”
Verdadero,Juan Zabaleta: “(La Tarjeta Alimentar y el plan Potenciar Trabajo) resumen casi el 90% del presupuesto del año pasado”
Falso,"No, Myriam Bregman no presentó un proyecto para dejar de llamar “machos” y “hembras” a enchufes y adaptadores"
Falso,Cristina Fernández de Kirchner: “Hay un segmento de los trabajadores en relación de dependencia que son pobres. Esto nunca había pasado”
Falso,Es falso que la Corte Suprema de Finlandia dictaminó que el sexo con menores está permitido
Verdadero,Matías Kulfas: “El salario real (de los trabajadores privados registrados) hoy en la Argentina está aproximadamente en los niveles de comienzos del 2011”
Falso,Cristina Fernández de Kirchner: “En 2020 y 2021 ha habido un inmenso salto en las exportaciones por cantidad y por precio”
Falso,"Cristina Fernández de Kirchner: “Cuando yo era Presidenta, y surgió lo que la prensa bautizó con el nombre de ‘cepo’, se podían comprar US$ 2500. Hoy son 200”"
Falso,"No, Montoya Carlotto no dijo que le pagaron por fingir ser nieto de la presidenta de Abuelas de Plaza de Mayo"
Falso,"No, la Coca-Cola no tiene grafeno en su composición"
Falso,Martín Guzmán: “El 94% de las posiciones [arancelarias] hoy tiene una alícuota menor que cuando empezamos el gobierno”
Verdadero,Jaime Perczyk: “El 86% de los alumnos en la Argentina tiene 4 horas diarias de clase”
Verdadero,"Javier Milei: “Todas las empresas (del Estado) tienen un déficit del 0,7% del PBI”"
Falso,Es falso el video de Zelensky en el que admite consumir cocaína
Verdadero,"Carla Carrizo: “El 10% del presupuesto total de Salud debe estar destinado a salud mental. Ninguno de los 9 presupuestos pasó el 3%. En 2022 es 1,47%”"
Verdadero,José Luis Espert: “¿Sabés por qué crecen las exportaciones? Porque están subiendo los precios internacionales”
Falso,Es falso que un imán se adhiere a las gaseosas por la presencia de grafeno
Falso,Es falso que los soldados ucranianos “acomodaron” cuerpos para armar la escena de una matanza
Falso,Es falso que Biden confundió al Papa con un jugador de béisbol afroamericano
Falso,Martín Soria: “Esta Corte Suprema tiene 2 de sus jueces designados por Macri por decreto”
Falso,"No, el “desfile” de soldados ucranianos prisioneros no es actual sino que corresponde a 2014"
Falso,Es falso que en Ucrania fue bombardeada una iglesia en la que quedó intacta la figura de Jesús
Falso,Es falso que un noticiero ucraniano fue interrumpido con un mensaje en contra de Zelensky
Falso,"Guerra en Ucrania: este video fue filmado en 2015, no en febrero de 2022"
Falso,Es falso que Zelensky vistió una remera con un símbolo vinculado al nazismo ante el Congreso de EEUU
Verdadero,Martín Guzmán: “Hoy hay menos desigualdad que en el año 2017”
Verdadero,"Graciela Ocaña, sobre el Gobierno: “Se han ajustado las jubilaciones a la baja por más de $ 120 mil millones”"
Falso,Es falso que este video muestra el ataque de Rusia al Ministerio de Defensa de Ucrania
Falso,"No, el neonazi Artem Bonov no es el jefe de la policía de Kiev en Ucrania"
Falso,"Es falso que este video muestra a un cadáver moviendo una mano en Bucha, Ucrania: se trata de una gota en la ventanilla del auto"
Falso,"Alberto Fernández: “Nosotros, pandemia de por medio, con la regla de que el salario le gane a la inflación llevamos recuperados 4 puntos”"
Verdadero,"Florencio Randazzo, sobre la gestión de Alberto Fernández: “Desde que asumió, hubo más de un 100% de inflación”"
Falso,Es falso que Mauricio Macri homenajeó a Margaret Thatcher en las Islas Malvinas
Falso,Es falsa la imagen de la reunión de CFK con Videla y Julio Grondona durante la última dictadura militar
Verdadero,Gabriel Katopodis: “El desempleo está en uno de los niveles más bajos de los últimos 5 años”
Verdadero,"Massa: “El año pasado 1,5 millones de trabajadores dejaron de pagar Ganancias para siempre, por el sistema de actualización que tienen”"
Falso,Es engañoso este posteo sobre lo que pide el Censo 2022
Falso,"No, la foto que se compara con Ucrania no corresponde al conurbano bonaerense sino a CABA"
Verdadero,María Eugenia Vidal: “En tan solo 2 meses se lleva acumulada más inflación que la de 129 países en 2021”
Falso,"No, la foto del hombre con indumentaria samurái no corresponde al embajador de Japón en Ucrania"
Falso,"No, el video de un hombre fumando en una bolsa mortuoria no corresponde a la guerra en Ucrania sino que es una ficción"
Falso,Es falso que el director ejecutivo de BioNTech no se vacunó contra el COVID-19
Falso,Alberto Fernández: Cristina Fernández de Kirchner dejó una deuda externa “del 18% del PBI”
Falso,"No, el video de un avión que esquiva disparos no muestra un ataque en Ucrania, es un videojuego"
Falso,Es falso que CNN comunicó la muerte del mismo periodista en Afganistán y en Ucrania
Falso,"Alberto Fernández, sobre el endeudamiento que dejó la gestión de CFK: “Nunca lo aumentó”"
Verdadero,"Martín Guzmán: “La deuda en dólares, denominada en moneda extranjera, había crecido entre 2015 y 2019 en US$ 100 mil millones”"
Verdadero,Horacio Rodríguez Larreta: Buenos Aires es “una de las ciudades que más vacunaron [contra el coronavirus] en el mundo”
Falso,No es actual el video que muestra a soldados ucranianos despidiéndose de sus mujeres antes de ir a la guerra
Falso,Es falsa la foto de quien se presenta como el piloto ucraniano conocido como “El Fantasma de Kiev”
Falso,"Matías Kulfas, sobre las plataformas off shore: “Este tipo de explotación no es nueva, Argentina ya tiene 20% del gas producido off shore”"
Verdadero,"Horacio Rodríguez Larreta: “Se bajó la tasa de desempleo femenino del 13,4% al 9,5%” "
Verdadero,Alberto Fernández: “En 2021 los trenes de carga que opera el Estado incrementaron un 60% lo transportado en 2019”
Falso,Alberto Fernández: “La actual temporada de verano fue histórica”
Falso,"Es engañoso este compilado de videos del conflicto entre Ucrania y Rusia: algunos fragmentos son falsos, y otros, verdaderos"
Falso,Horacio Rodríguez Larreta: “Hoy las tasas de delitos en la Ciudad son las más bajas en 30 años”
Verdadero,"Alberto Fernández: “La producción de petróleo tuvo el mejor diciembre desde 2011 y la de gas, el mejor diciembre desde 2008”"
Verdadero,Alberto Fernández: “Los árboles son el mecanismo natural manejable más eficiente para la captura de carbono”
Verdadero,Alberto Fernández: “La recaudación lleva 17 meses consecutivos de crecimiento por encima de la variación de precios”
Verdadero,Alberto Fernández: “La producción de maquinaria agrícola tuvo un repunte extraordinario y fue la más alta en lo que va del siglo XXI”
Verdadero,"Alberto Fernández, sobre la pandemia: “Por primera vez, los indicadores de Desarrollo Humano disminuyeron y lo hicieron de manera drástica, como no se había experimentado en otras crisis mundiales recientes”"
Verdadero,Alberto Fernández: “La Tarjeta Alimentar está llegando a 4 millones de destinatarios”
Verdadero,"Alberto Fernández: “La economía asistió a un fin de año de 2021 exhibiendo una profunda recuperación del 10,3% del PBI”"
Verdadero,Alberto Fernández: “Sabemos que los jóvenes están entre los sectores más afectados por la pandemia”
Verdadero,Alberto Fernández: “La Argentina es uno de los países latinoamericanos más retrasados en regímenes de licencias parentales”
Verdadero,"Alberto Fernández: “En estos casi 40 años de democracia, es la primera vez que se rechaza un presupuesto en este recinto”"
Verdadero,"Alberto Fernández: “No logramos reducir, en plena pandemia, la muy alta inflación que heredamos”"
Falso,"Alberto Fernández: “Entre los países con más de 30 millones de habitantes, la Argentina exhibe los mayores porcentajes de vacunación junto a China y España”"
Falso,Alberto Fernández: “Comenzamos un ciclo lectivo reparador con 190 días de clase”
Falso,Alberto Fernández: “Al finalizar el año 2021 el número total de personas con trabajos formales es un 2% mayor al verificado en febrero de 2020”
Verdadero,Alberto Fernández: “La Argentina ha llevado a cabo la mayor campaña de vacunación de su historia”
Verdadero,Alberto Fernández: “En 2021 la pobreza dejó de aumentar”
Falso,"No, en Francia no hicieron pasar a un maniquí como un paciente COVID"
Falso,Es falso que las vacunas contra el coronavirus causan abortos espontáneos
Falso,Esta foto no es del actual bombardeo a Ucrania; circula desde 2021
Verdadero,"Horacio Rodríguez Larreta: “En la Ciudad cumplimos con la Ley Nacional [de Educación], que dice que todos los chicos de 4 años en adelante tienen su vacante garantizada”"
Falso,Es falso que Tani Fernández protagoniza el video de un baile al ritmo del himno nacional argentino
Falso,Es falso que el papa Francisco dijo que “no es necesario creer en Dios para ser buena persona”
Falso,Gerardo Morales: “En el interior pagamos 5 veces más cara la luz que en la zona metropolitana”
Falso,"Carlos Bianco: “Los delitos prevenibles, como las infracciones a la ley de drogas, aumentaron 83% durante el gobierno de Vidal y bajaron 25% durante nuestro gobierno”"
Falso,Es falso que un directivo de la farmacéutica Bayer admitió que las vacunas de ARN mensajero son terapias celulares y génicas
Falso,María Eugenia Vidal: “Marcos Peña fue todos los meses a rendir cuentas” al Congreso como jefe de Gabinete
Falso,Es falso que un presentador de noticias se desmayó como consecuencia de la vacunación contra la COVID-19
Verdadero,Es verdadera la campaña de la Provincia de Buenos Aires sobre el consumo problemático que dice: “Anticipate para disfrutar como te gusta”
Verdadero,"Matías Kulfas: “En los últimos 10 años, el empleo registrado estuvo más bien estancado y en el gobierno de Macri, cayó”"
Falso,Es falso que los test rápidos de COVID-19 vienen con resultados preestablecidos
Falso,Horacio Rodríguez Larreta: “Nunca se construyó tanta vivienda social en la Ciudad de Buenos Aires como en estos años”
Falso,Es falso que en los vacunatorios se haga “ejercicio ilegal de la medicina” porque no hay un médico que “ordene la inyección”
Falso,"No, este video de una mujer a la que supuestamente “se le para el corazón” después de recibir la tercera dosis no es actual, sino de 2009"
Verdadero,"Nicolás Kreplak: “El 18,6% de todas las vacunas a residentes de la Ciudad de Buenos Aires se aplicó en la Provincia”"
Verdadero,Es verdadero el despegue del primer satélite miniatura argentino “General San Martín”
Falso,Es falsa la supuesta contradicción de la OMS sobre la eficacia y los objetivos de las vacunas contra el coronavirus
Falso,Es falso que 350 deportistas fallecieron o sufrieron lesiones en 2021 tras la vacunación contra el coronavirus
Falso,"No, el nuevo tratamiento de Pfizer contra el coronavirus no es la ivermectina"
Verdadero,"Martín Guzmán, sobre el préstamo otorgado en 2018: “Esos casi US$ 45 mil millones es una fortuna enorme, récord histórico en la historia del FMI”"
Verdadero,"Alberto Fernández, sobre la reestructuración de la deuda con privados: “Logramos ahorrar alrededor de US$ 37 mil millones de intereses al cabo de 10 años”"
Falso,Son falsas varias declaraciones de un cura argentino sobre el coronavirus
Falso,El pasaporte de salud de la Alemania nazi no es comparable con el pase sanitario por coronavirus en la Argentina
Falso,"No, Bill Gates no propuso la “despoblación” mediante la “vacunación forzada”"
Falso,Alberto Fernández: “La jubilación mínima hoy en la Argentina ha crecido más que la inflación”
Falso,Es falso que León Gieco cobró $ 9 millones por cantar en el “Festival de la Democracia”
Falso,Es falsa la cadena que advierte sobre la cuarta ola del nuevo coronavirus (II)
Falso,Es falso que babear al dormir significa que se está respirando de la forma correcta
Falso,No son comparables el pasaporte de salud de la Alemania nazi con el pase sanitario por coronavirus en la Argentina
Falso,Es falso que los efectos secundarios de las vacunas contra la COVID-19 en Inglaterra sean potencialmente tóxicos
Falso,Es falso que el nuevo tratamiento de Pfizer contra el coronavirus sea ivermectina
Falso,Es falso que los vacunados contra el coronavirus son detectables por Bluetooth
Falso,Es falso que la Cruz Roja prohíbe donar plasma a quienes fueron vacunados contra la COVID-19
Verdadero,"Vizzotti, sobre la aplicación del pase sanitario: “En 2 días más que se duplicó la vacunación en Tucumán”"
Falso,"No, no es cierto que un grupo de palestinos simuló un funeral por COVID-19 en el marco de un ataque israelí"
Verdadero,"Horacio Rodríguez Larreta: “La deuda en la Ciudad se ha mantenido, aún con el recorte de la coparticipación”"
Falso,Es falso el video que indica que China soltó millones de pájaros criados en laboratorio
Falso,"No, Finlandia no encarceló a un periodista por desinformar y, además, su ley de medios no es actual, sino de 2003"
Falso,Es falso que hay un “cronograma de cepas” del coronavirus diseñado por la OMS o por la Fundación Gates
Falso,Es falsa la comparación de la ciudad de Hiroshima “a 70 años de la bomba” con el partido de La Matanza tras “70 años de peronismo”
Falso,"Es falso que Finlandia encarceló a un periodista por desinformar y, además, su ley de medios no es actual, sino de 2003"
Verdadero,Es verdadero que el Gobierno destinará fondos públicos a la realización de una serie sobre L-Gante
Falso,Es falso que Bill Gates haya propuesto la “despoblación” planificada mediante vacunas
Falso,"No, no “llegaron a los mercados” bananas de Somalia con el “gusano Helicobacter”"
Falso,"No, Fernández no dijo: “A los 4 mil presos que liberamos les pedimos amablemente que vuelvan al penal”"
Falso,"Es falso que Winston Churchill dijo: “No dejen que la Argentina se convierta en potencia, arrastrará tras ella a toda América Latina”"
Verdadero,"Alberto Fernández: “Tenemos, en la actualidad, las exportaciones más altas en 8 años”"
Falso,"Cerruti: “La estadística de la inseguridad en la Ciudad de Buenos Aires subió y en la Provincia, no”"
Falso,Aníbal Fernández: “En el 2018 y el 2019 hubo más liberación de presos que en el 2020 y en el 2021”
Falso,Horacio Rodríguez Larreta: “Hoy un chico puede votar a los 16 años pero no es responsable. No puede ser que no sea punible”
Falso,Berni: “El 85% de los delitos de este tipo [homicidios dolosos] son producidos por gente reincidente”
Verdadero,"Domínguez: “Casi el 60% de los gases de efecto invernadero son emitidos por tan sólo 5 países. (…) Argentina sólo emitió el 0,7% del total”"
Falso,"No, no son ciertas las declaraciones de la médica Mirande sobre las vacunas contra el coronavirus"
Falso,"Vidal, sobre el gobierno de Alberto Fernández: “El salario perdió 20 puntos y las jubilaciones 11”"
Falso,"No, no es cierto que una mujer no fue presidente de mesa porque alguien devolvió su telegrama con parte de enfermo"
Verdadero,"Es verdadero que instalaron en Formosa estatuas de Alberto Fernández y sus perros, Dylan y Prócer"
Falso,Es falso que la sangre de personas vacunadas contiene grafeno y que no es apta para donar a la Cruz Roja
Falso,Es engañoso este posteo que compara el virus Marburgo con la COVID-19
Falso,"No, no es la directora de la Agencia Europea de Medicamentos quien se desmaya en un video, ni el incidente fue a causa de la vacuna contra el coronavirus"
Falso,"No, Nicolás Kreplak no dijo: “Los que tienen varios hijos vacunen sólo al mayor, para ir viendo cómo viene la mano”"
Falso,"Tolosa Paz: “Escucho que hay que bajar impuestos, pero están quienes gobernaron hace 4 años y no se animaron a liberar la carga del impuesto a las ganancias para el conjunto de trabajadores”"
Falso,"Del Caño: “Los intendentes de Juntos y del Frente de Todos ganan entre $ 600 mil y $ 1,2 millones”"
Falso,"Santilli: “En materia de seguridad, la Provincia es el mundo del revés. El año pasado liberaron a más de 2.000 presos”"
Falso,Tolosa Paz: “Macri prometió 3 mil jardines de infantes y construyó apenas 150”
Falso,"Santilli: “De 28 millones de argentinos con posibilidad de trabajar, menos de la mitad tienen trabajo”"
Falso,"Randazzo, sobre la inversión en Ciencia y Tecnología: “En los países de la región es de 1,2% del Producto Bruto, cuando la Argentina invierte 0,5%”"
Verdadero,Del Caño: “En la cuarentena organizaban cumpleaños en Olivos y en la casa de Carrió”
Verdadero,Del Caño: “[Tenemos] 19 millones de pobres”
Verdadero,Santilli: “Cuando me tocó trabajar en Seguridad bajamos todos los delitos”
Verdadero,Tolosa Paz: “La Ciudad que gobierna Santilli ajusta año tras año el presupuesto de Educación”
Falso,"Santilli: “1,3 millones de jóvenes abandonaron la escuela el año pasado”"
Verdadero,Espert: “4 millones [de personas] viven en villas miseria”
Falso,Espert: “20 millones de personas son pobres en la Argentina”
Falso,"Tolosa Paz: “Vidal, en 4 años, ni una cárcel construyó”"
Falso,Hotton: “El 30% de los juzgados no tienen jueces nombrados porque eso facilita que puedan poner a dedo a jueces subrogantes”
Falso,Tetaz: “El año pasado se perdieron en Argentina el 40% de los empleos informales”
Falso,Es falso que certificar una muerte por COVID-19 sin autopsia constituye un delito porque el virus no fue aislado
Falso,Son falsas varias afirmaciones que aparecen junto a un cuadro comparativo entre vacunados y no vacunados
Verdadero,Costa: “El presupuesto educativo en CABA disminuye año tras año”
Verdadero,Myriam Bregman: “Manzur obligó a una niña de 11 años violada a parir”
Falso,Es falso que Patricia Bullrich recibió un premio de Europol por su gestión contra el narcotráfico
Verdadero,TN: “Bosques nativos: el Presupuesto 2022 destinaría apenas el 3% de lo dispuesto por ley”
Falso,"Javier Milei, sobre el cambio climático: “Si uno mirara lo que son los estudios de 10 mil años atrás hasta hoy, 5 mil años atrás, la temperatura del planeta está en el nivel mínimo”"
Verdadero,Myriam Bregman: “Recortaron el presupuesto COVID. Sacaron el IFE”
Verdadero,"Vidal: “Cuando gobernamos en la Nación, en la Provincia y en la Ciudad […] hubo menos muertes por inseguridad”"
Falso,Vidal: “[Hicimos] 50 escuelas nuevas”
Verdadero,"Santoro, sobre el presupuesto educativo en la Ciudad: “Hace 10 años el presupuesto cae un punto por año”"
Verdadero,Santoro: “El ATP le llegó a 2 de cada 3 empresas de la Ciudad”
Verdadero,"Vidal: “La Ciudad de Buenos Aires es la que tiene el nivel de cobertura, en el nivel inicial, más alto de la Argentina”"
Falso,Milei: “La Argentina produce alimentos para 400 millones de seres humanos”
Verdadero,Vidal: “La Ciudad de Buenos Aires es una de las jurisdicciones que más aporta a los recursos federales y de las que menos recibe”
Falso,Santoro dijo que la propuesta de Vidal de exigir “la Presidencia de la Cámara de Diputados no había ocurrido nunca”
Verdadero,Myriam Bregman: “En la Argentina van 4 años consecutivos de caída del salario y tenemos un 50% de inflación”
Verdadero,Javier Milei: “La Argentina está entre los 10 países con mayor cantidad de muertos por millón de habitantes”
Verdadero,"Santoro, sobre la ley de etiquetado: “¿Qué hizo Juntos por el Cambio, que había votado en el Senado esa ley? [En Diputados] prefirió no darle quórum”"
Verdadero,Vidal: “Estamos peor que en diciembre de 2019. Hay más pobreza”
Falso,Myriam Bregman: “La pobreza de la dictadura para acá pasó del 4 al 40%”
Falso,"Vidal, sobre su gestión en la Provincia: “Eché a 13 mil [policías]”"
Verdadero,Javier Milei: “7 de cada 10 chicos en la Provincia de Buenos Aires están debajo de la línea de la pobreza”
Falso,"Ritondo: “El homicidio en la gestión nuestra, en los 4 años, bajó el 36%”"
Falso,"No, esta detención de personas en Francia no fue por no tener el pasaporte sanitario como dice Ressia"
Verdadero,"Domínguez: “En 2020, el gobierno del presidente Fernández superó todos los récords de exportación de carne”"
Verdadero,Dujovne: “Las jubilaciones promedio hoy están 10% abajo en términos reales que en agosto de 2019”
Falso,"No, María Eugenia Vidal no dijo que las pensiones por viudez no tienen lógica"
Falso,"Cafiero, sobre la derrota del Frente de Todos en las PASO: “A la gran mayoría de los oficialismos en el mundo les pasó esto”"
Falso,"No, Florencia Kirchner no le dijo a la Justicia que recaudó US$ 5 millones con Avon"
Falso,Es falso que el Instituto Patria pasó a la órbita del Estado
Falso,"Tolosa Paz, sobre el empleo público: “El Estado nacional creció en la gestión de Macri”"
Falso,Horacio Rodríguez Larreta: “Sumamos 110 hectáreas de parques nuevos”
Falso,Es falsa la entrevista a Negri por una denuncia de retención de sueldos a empleados para financiar su campaña
Falso,No es oficial la guía electoral para migrantes del gobierno porteño que indica poner una boleta de Juntos por el Cambio
Falso,"Frederic, sobre la tasa de homicidios: “En la Ciudad de Buenos Aires creció el 22%, creció más que en Santa Fe”"
Verdadero,Rubinstein: “El 50% de los adolescentes no terminan la secundaria y la mitad [de ellos] no la terminan en tiempo y forma”
Falso,Myriam Bregman: “No puede ser que 4 mil terratenientes sean los grandes poseedores de todas las tierras”
Falso,"Horacio Rodríguez Larreta: “Si salís con el sobre cerrado [del cuarto oscuro], ya sea con la lengua o plasticola, te lo anulan”"
Verdadero,Tolosa Paz: “Desde el 2012 no hay un registro de exportaciones del complejo agroindustrial tan importante como este último mes de julio”
Verdadero,Myriam Bregman: “No puede ser que la juventud en más de un 70% sólo tenga trabajos precarizados y sin derechos”
Verdadero,Tolosa Paz: “No es un invento que el cambio climático destroza la vida de los pueblos enteros”
Falso,Randazzo: “Estamos condenando al 51% de los argentinos que están en la informalidad”
Verdadero,"Randazzo, sobre drogas: “Solamente el 11% [de las causas] son de aquellos que en realidad lucran con eso”"
Falso,Del Caño: “En la cuarentena estricta aumentaron un 600% las denuncias por violencia policial”
